amplitude,wave_number,p_derivation,height,thickness,grouser_num,wheel_rad,wheel_width,slope,wheel_mass,test_num,time,energy,force_x,force_y,slip,runtime,efficiency,z_advance,steer_slip,success
0.0233103,4,-0.208961,0.0155246,0.0120784,23,0.213868,0.385736,12.1302,84.8036,26,8.4701,603.935,0.0985976,0.0813514884105015,0.693841,2176.03,0.137751,0.1,0.23255,1
0.0057356,2,-0.107109,0.0198328,0.0128957,10,0.366164,0.378665,6.56116,65.7567,27,3.78,208.484,-0.0814095,0.12071761273081,0.248389,1204.05,0.310172,0.100246,0.132446,1
0.0245872,1,0.0896433,0.0463574,0.0220737,26,0.311385,0.330132,10.8907,99.3241,28,2.6,321.797,0.0895072,0.126944665271879,0.322007,974.344,0.303077,0.100095,0.0842839,1
0.01796,4,0.254086,0.0601391,0.0109328,23,0.220683,0.230136,13.4839,111.845,29,4.16,621.517,-0.221273,0.160932453985463,0.61128,1332.7,0.176602,0.100037,0.237285,1
0.00737035,2,-0.243929,0.0292377,0.0120909,11,0.279789,0.20565,7.15467,90.7555,30,6.78006,656.58,0.182815,0.107831814878761,0.52082,1900.22,0.135647,0.100036,0.299599,1
0.019937,3,-0.15639,0.0609706,0.0195239,12,0.390529,0.29204,8.17203,90.4562,31,2.41,261.899,-0.3301,0.165400137192456,0.190674,947.77,0.339309,0.100143,0.0984146,1
0.0012167,1,0.160861,0.0212304,0.0146435,26,0.305469,0.111403,6.96822,47.4045,32,4.1,238.291,-0.375376,0.187336245288007,0.298658,1290.29,0.195457,0.100155,0.136747,1
0.00421276,3,-0.165299,0.00693005,0.014427,31,0.212466,0.189171,13.4118,81.55,33,17.9503,1432.66,0.209184,0.0616762009761183,0.863096,4481.58,0.0558662,0.100046,0.437088,1
0.0141736,4,-0.115217,0.0579037,0.0249174,11,0.286371,0.162741,10.4392,105.837,34,4.2,622.909,-0.224469,0.120167283183148,0.522098,1336.49,0.166957,0.100166,0.216634,1
0.0150158,3,-0.245516,0.051379,0.0175714,25,0.298234,0.164501,6.65986,25.6303,35,3.78,88.9973,0.165531,0.219636032773916,0.184175,1176.73,0.282603,0.10003,0.0918412,1
0.0204714,2,-0.142103,0.0171247,0.0246972,28,0.441678,0.11188,7.27055,74.8794,36,3.25,353.642,0.00771056,0.162517529342466,0.336437,1281.15,0.208078,0.100175,0.158369,1
0.0169772,4,0.109034,0.0605205,0.0117411,18,0.400424,0.288666,14.6897,92.8669,37,1.45,243.845,0.397315,0.19376870861892,0.293683,769.586,0.37473,0.1003,0.0388384,1
0.0233108,1,0.194441,0.0564896,0.0106524,25,0.287126,0.269189,7.42214,81.5157,38,3.13,284.579,-0.192122,0.139067536237933,0.189718,1091.63,0.281711,0.100253,0.0869676,1
0.00646084,3,0.0706871,0.0485326,0.0186299,11,0.388,0.460983,6.15498,35.3558,39,2.81,96.0256,-0.132557,0.137478795073923,0.0769138,1306.27,0.362166,0.100269,0.0201028,1
0.00926933,3,0.249225,0.0127063,0.0157263,9,0.359986,0.114495,14.2234,31.3218,40,3.59,184.914,-0.0799521,0.262435071992047,0.663831,1182.51,0.166557,0.100235,0.144048,1
0.00991602,2,-0.0839668,0.0757312,0.0190382,27,0.318231,0.459607,9.58827,78.6266,41,2.58,263.048,-0.139278,0.145327478290898,0.26031,1014.83,0.29377,0.100185,0.111866,1
0.0103512,3,0.252077,0.0139829,0.0164869,9,0.193506,0.396502,10.4074,63.5913,42,8.26009,438.032,-0.0618405,0.080033899841084,0.67494,2107.25,0.142524,0.100075,0.274476,1
0.00306218,1,0.286051,0.0217194,0.0228432,30,0.180609,0.349022,14.7554,103.09,43,7.46008,746.534,0.0542251,0.0841823534536146,0.746435,2010.1,0.135512,0.100032,0.274166,1
0.0228148,1,-0.234309,0.0767419,0.0214892,25,0.384431,0.306793,8.69122,51.8367,44,2.19,150.253,0.181201,0.252555451687065,0.180417,918.648,0.338661,0.100065,0.100991,1
0.020338,3,-0.233347,0.0683244,0.0190176,29,0.308071,0.30054,13.5205,23.0763,45,2.16,61.8249,0.076579,0.219099425708279,0.340312,873.795,0.367307,0.100313,0.114813,1
0.0202277,2,-0.093977,0.040329,0.0108424,8,0.373826,0.438393,8.0008,39.1668,46,2.64,95.7033,-0.0207483,0.139572171096624,0.176706,987.295,0.402411,0.100233,0.105514,1
0.00373839,2,0.23114,0.0408865,0.0122062,11,0.165916,0.165281,11.1129,125.688,47,11.7802,1860.53,-0.300404,0.0987161971416561,0.782424,3152.5,0.0662723,0.100001,0.452973,1
0.0205491,2,-0.104248,0.0390442,0.0125981,14,0.30091,0.29032,6.52041,52.3751,48,3.9,166.865,-0.0512373,0.142733628640222,0.168937,1208.09,0.308214,0.100097,0.100122,1
0.00326827,1,-0.0912255,0.00794954,0.0180397,20,0.17232,0.170793,5.01444,36.6869,49,17.4903,407.962,-0.11095,0.0729650187556081,0.546221,3978.22,0.0882593,0.100046,0.273262,1
0.0124003,3,-0.0123852,0.0578591,0.0183067,8,0.177748,0.376302,14.4866,106.719,50,4.74001,514.916,0.100012,0.0758316788746011,0.552446,1427.29,0.203369,0.100025,0.137046,1
0.0049829,3,0.102907,0.0687517,0.0249354,24,0.199503,0.197359,5.16146,90.4912,51,7.46008,646.258,0.0235174,0.136413712834464,0.354828,1996.47,0.137433,0.100051,0.235643,1
0.0146028,4,-0.17876,0.0428751,0.0122547,27,0.466508,0.437251,8.49297,77.0038,52,1.98,187.551,-0.0424029,0.195370106031729,0.159199,873.346,0.403553,0.100193,0.0944708,1
0.015049,3,-0.284459,0.0199459,0.012486,18,0.168861,0.315758,13.6122,116.755,53,16.2903,1612.83,0.0663087,0.0612153375703176,0.827282,4047.68,0.0710299,0.10002,0.472995,1
0.00839242,2,-0.0813213,0.0217092,0.0165547,23,0.308131,0.241288,7.29287,119.139,54,5.65003,762.131,-0.257278,0.101228352162751,0.471344,1675.74,0.153431,0.100051,0.186744,1
0.00356061,4,0.188099,0.0424027,0.0100077,17,0.176672,0.370323,8.34187,75.1405,55,5.04002,306.233,0.0633416,0.111038742434399,0.332758,1452.82,0.241167,0.100191,0.161141,1
0.0170612,2,0.294954,0.0501979,0.0231893,31,0.422356,0.308846,8.81763,35.0352,56,1.67,85.4371,-0.213333,0.250577464961175,0.0804703,798.242,0.402673,0.100098,-0.0189461,1
0.0127904,3,-0.0550393,0.0735529,0.0147279,17,0.327523,0.320648,5.13566,120.504,57,3.96,459.086,0.224922,0.165678597731864,0.119113,1273.45,0.257988,0.10019,0.0677374,1
0.00564838,1,-0.0300262,0.0428876,0.0134947,14,0.370478,0.300713,6.76516,82.3996,58,3.06,256.308,-0.460592,0.126956466773027,0.16031,1074.6,0.315677,0.100095,0.0658726,1
0.0110033,3,-0.0207621,0.0682406,0.0188481,24,0.210839,0.214991,10.4953,98.8491,60,5.47003,619.941,-0.356031,0.120366954657298,0.549651,1615.93,0.156707,0.100184,0.219488,1
0.0203182,4,-0.265805,0.0414399,0.0158206,23,0.394342,0.397962,6.7661,94.6096,61,3.12,318.506,-0.346186,0.196461627184797,0.218146,1130.91,0.291965,0.100195,0.134932,1
0.0289043,4,0.219398,0.00743412,0.0175039,26,0.388276,0.273325,9.62582,83.1714,62,3.72,439.068,0.0503323,0.137465900496254,0.54226,1245.12,0.186072,0.100131,0.112605,1
0.01193,1,-0.00647007,0.061073,0.0244021,15,0.336765,0.245069,6.48444,57.5001,63,3.07,182.443,0.190071,0.146325500074785,0.0933979,1063.46,0.309302,0.10004,0.0281842,1
0.0232068,1,0.172865,0.0149844,0.0110665,17,0.396502,0.210595,8.51231,79.5008,64,3.18,369.047,-0.0510882,0.116808523309816,0.403763,1108.56,0.211647,0.100151,0.12186,1
0.0284521,2,0.0681264,0.0309914,0.0149392,9,0.404606,0.303674,11.4993,26.1523,65,1.72,54.1154,0.328751,0.184749753894952,0.187872,771.016,0.474451,0.100077,0.0472118,1
0.011919,3,-0.0735476,0.0589248,0.0111936,11,0.479212,0.497561,13.3232,42.6275,66,1.19,76.951,-0.100519,0.163183053824675,0.145604,688.241,0.548148,0.100868,0.0619377,1
0.000359027,2,-0.190553,0.0674168,0.0207954,27,0.186556,0.265436,6.73545,65.955,67,6.96006,390.552,-0.0552799,0.111562952870517,0.396844,1895.25,0.16573,0.100038,0.22234,1
0.0295954,3,0.0453262,0.0131547,0.0148899,15,0.376951,0.468687,12.2299,30.73,68,1.95,66.3083,0.0296833,0.166240243772584,0.241032,1285,0.455164,0.100116,0.0377076,1
0.017367,4,0.1878,0.0455349,0.0242648,28,0.240032,0.225636,12.2398,72.1905,69,4.88002,431.531,-0.033142,0.134049845648153,0.625544,1440.93,0.164348,0.100145,0.187199,1
0.0111409,1,-0.248433,0.058961,0.0180899,10,0.471641,0.188239,13.911,30.5057,71,1.25,65.7503,-0.202416,0.339670148106911,0.212647,701.467,0.457141,0.100438,0.110416,1
0.00751883,3,-0.000975967,0.0594035,0.0141335,27,0.166473,0.385533,9.38741,61.5847,72,5.62003,293.736,0.0682469,0.0960762943644341,0.396029,1569.33,0.205768,0.100045,0.111438,1
0.019349,3,0.266377,0.0116687,0.0165757,18,0.340309,0.235248,5.72095,125.338,73,5.84004,994.712,1.03002,0.138562737164009,0.469972,1690.43,0.123654,0.100036,0.226413,1
0.000118532,4,-0.0344781,0.0122172,0.0100554,9,0.36846,0.123945,10.1241,93.9258,74,9.74013,1492.22,0.240179,0.0985638241533052,0.80819,2667.37,0.0617555,0.100012,0.34982,1
0.0142366,1,0.0789369,0.00977408,0.0219839,15,0.392689,0.499738,10.4505,57.7957,75,2.24,147.344,0.00469712,0.133512925472798,0.263504,887.561,0.385283,0.100126,0.0610957,1
0.00494993,4,-0.287484,0.0190589,0.0228216,22,0.273721,0.428797,14.325,76.4986,76,4.13,325.801,-0.104476,0.0969464684732773,0.582033,1298.48,0.230426,0.100037,0.188103,1
0.014461,1,-0.287531,0.0147487,0.0166845,26,0.232263,0.443103,5.38324,119.24,77,9.87013,858.737,0.22653,0.0768558498762636,0.453263,2489.12,0.136277,0.100044,0.279734,1
0.00702718,3,-0.115657,0.0361985,0.0196463,8,0.323947,0.206021,14.4084,126.667,78,5.10002,1034.59,0.25571,0.0920832921999312,0.726257,1584.56,0.120214,0.10009,0.289416,1
0.0183737,4,-0.0827317,0.02055,0.0212599,32,0.25025,0.219426,7.2174,115.181,79,11.1102,1354.06,0.394551,0.0946186183000136,0.669179,2911.58,0.0834781,0.100037,0.305268,1
0.0234497,1,0.0277132,0.0242826,0.0230396,8,0.18222,0.150779,14.3693,96.1642,80,14.0602,1638.39,-0.392092,0.0743766924429361,0.831011,3548.83,0.0575952,0.100028,0.496004,1
0.0112797,2,0.0731775,0.0265175,0.0213722,14,0.392524,0.279503,5.64538,73.0974,82,3.54,265.859,-0.0400948,0.120774301983021,0.170742,1175,0.270231,0.100188,0.0787203,1
0.00878722,1,-0.249976,0.0466005,0.0136633,15,0.166152,0.438907,5.69396,56.5988,83,7.78008,259.705,0.12332,0.102509710550481,0.238027,2010.32,0.214024,0.100107,0.160981,1
0.0052842,2,0.0789615,0.0798183,0.017628,8,0.360939,0.219855,5.18804,76.0764,84,3.53,335.81,-0.131786,0.135689016649291,0.139891,1179.59,0.222853,0.100275,0.08289,1
0.0148422,4,0.248499,0.0712723,0.0230706,15,0.162577,0.192223,11.7183,42.1319,85,4.71001,212.962,-0.277581,0.164576351246649,0.538835,1406.41,0.194216,0.100071,0.253096,1
0.0246155,4,-0.0628096,0.0122417,0.0199946,22,0.208048,0.280343,13.7537,36.8767,86,7.14007,212.853,-0.0451608,0.112224546882238,0.665483,1873.88,0.170085,0.100074,0.137136,1
0.0202659,2,0.186536,0.0349443,0.0151892,9,0.18716,0.238777,6.39006,38.764,87,6.40005,190.438,-0.111454,0.0942810205376722,0.32329,1693.41,0.199752,0.100034,0.181157,1
0.0162792,3,0.29747,0.0111819,0.0154079,11,0.316757,0.415604,8.39025,125.861,88,5.01002,765.546,-0.302366,0.0978750719782201,0.558488,1493.67,0.161345,0.100039,0.205489,1
0.00693598,4,0.165473,0.0171924,0.0109278,9,0.49361,0.281942,6.26758,41.846,90,2.53,129.528,-0.0854155,0.154643771007748,0.165367,1009.23,0.317901,0.100307,0.0334286,1
0.013416,3,0.136766,0.00939588,0.0176832,27,0.482855,0.156582,12.9653,91.4831,92,3.44,713.278,0.0950816,0.174687322779317,0.688029,1205.16,0.125931,0.100088,0.150394,1
0.0263184,1,-0.0717425,0.0443209,0.0144225,26,0.342342,0.426112,12.6796,81.407,93,2,199.828,0.371232,0.136856542190123,0.262817,862.403,0.400069,0.100106,0.0678814,1
0.00654565,3,-0.124399,0.0665393,0.0112522,16,0.228037,0.471361,10.4038,57.5423,94,2.98,167.424,0.0955194,0.134266337699259,0.21048,1032.63,0.337586,0.100126,0.086621,1
0.00726,2,-0.0209681,0.0753552,0.0231173,32,0.491649,0.184397,7.33844,62.8763,95,2,185.495,0.179791,0.245614375204225,0.13472,864.732,0.333411,0.100266,0.0606319,1
0.0192244,1,-0.13361,0.0755193,0.0168281,29,0.495943,0.486769,12.4622,83.4152,96,1.27,192.31,0.450503,0.21338792122301,0.201072,732.035,0.425934,0.100099,0.0689446,1
0.00526536,4,0.0821959,0.0282311,0.0196814,8,0.290537,0.411032,10.6801,115.68,97,4.48001,617.53,-0.0257363,0.0978524538852301,0.549876,1348.41,0.18417,0.100219,0.179468,1
0.00960319,4,0.171883,0.0648917,0.0209487,17,0.248793,0.118838,6.16718,67.0997,98,4.69001,371.555,0.429239,0.239459878876634,0.285627,1794.08,0.177556,0.100224,0.181924,1
0.0127192,1,-0.136869,0.0368744,0.020205,15,0.318461,0.354294,12.1643,78.3316,99,2.46,219.817,0.206129,0.131588571191443,0.320396,921.595,0.350074,0.100142,0.106096,1
0.0104076,3,0.273799,0.0160648,0.0148069,18,0.392297,0.341068,13.2408,71.6561,100,2.37,281.613,-0.2679,0.139820771895874,0.50129,948.837,0.250363,0.1003,0.046955,1
0.00810694,1,-0.160202,0.00970013,0.0202173,27,0.346921,0.233849,5.91841,80.2915,101,5.19002,402.96,-0.0785269,0.117672530411503,0.343853,1490.87,0.195819,0.100179,0.179693,1
0.0229694,1,-0.0794055,0.063559,0.0176609,17,0.381861,0.235136,5.74286,77.156,102,3.2,260.669,0.631032,0.174144454099612,0.121779,1122.27,0.290965,0.100205,0.0613207,1
0.0294073,1,-0.039204,0.0338987,0.0213895,31,0.453624,0.365961,9.30542,79.1113,103,1.91,184.775,-0.0477951,0.16086060963469,0.168419,846.485,0.420715,0.100167,0.0548232,1
0.00630517,2,0.114568,0.0352659,0.0178355,10,0.267773,0.419379,8.65923,98.2347,104,3.82,380.296,0.172152,0.101664925382414,0.332028,1202.91,0.253852,0.100177,0.135184,1
0.0271782,3,-0.254775,0.0516493,0.0200683,16,0.287039,0.126312,5.98844,92.3158,105,6.64006,785.994,0.0931588,0.189207812100042,0.467205,1861.88,0.115225,0.100005,0.277,1
0.0226392,4,-0.108223,0.071419,0.0150522,24,0.260576,0.483847,8.86169,75.2,106,3.75,316.077,0.159524,0.129685432797623,0.347063,1257.48,0.233819,0.100181,0.134979,1
0.00567794,3,-0.281514,0.0797983,0.02163,30,0.47464,0.161774,8.89382,109.118,107,1.86,348.403,0.132649,0.277657687824377,0.213425,865.051,0.308248,0.100327,0.120731,1
0.0267295,1,-0.278152,0.0289697,0.0200256,26,0.336655,0.431563,6.95949,32.0876,109,3.4,93.5308,0.146015,0.20354352589755,0.168857,1131.27,0.337068,0.100154,0.0986685,1
0.0265138,3,0.00322992,0.0645033,0.0169665,26,0.290174,0.331914,6.39168,85.2762,110,4.48001,425.267,-0.232223,0.136106274575403,0.294387,1397.78,0.196782,0.100035,0.121596,1
0.0250888,1,0.26354,0.0490405,0.0202585,20,0.162067,0.11154,10.8314,115.36,112,12.4802,1843.9,0.393045,0.132843018743081,0.797817,3241.88,0.0614209,0.100076,0.454238,1
0.0293291,1,-0.256261,0.0175959,0.0235287,9,0.493478,0.287341,11.7753,47.2538,113,1.81,128.616,-0.206242,0.255811667939836,0.336687,838.001,0.361051,0.100175,0.132559,1
0.00669858,2,-0.213016,0.0123836,0.0167575,13,0.157761,0.170985,11.3198,33.0763,114,14.6302,343.157,0.024938,0.0779376746569864,0.744037,3364.84,0.0946055,0.100052,0.283289,1
0.0222256,3,-0.00468402,0.0378254,0.0182534,31,0.297711,0.286002,14.7081,22.7143,115,2.6,72.3262,0.0618662,0.14976083516667,0.43482,952.628,0.308543,0.100148,0.0527389,1
0.00730303,4,0.0680848,0.0292431,0.0120566,14,0.286451,0.150823,11.9113,32.7801,116,2.99,116.124,-0.0646527,0.138629270367258,0.384854,1365.66,0.276953,0.100011,0.0933701,1
0.0132752,2,-0.145968,0.043837,0.0220354,13,0.36072,0.336464,7.05327,121.924,117,3.32,421.684,-0.118019,0.134847794256016,0.241256,1134.97,0.283951,0.100109,0.136522,1
0.0249877,3,0.0597765,0.0534754,0.0124707,31,0.152443,0.467326,14.1355,79.8534,118,6.43005,445.588,0.58747,0.0848148268399089,0.634585,1747,0.175832,0.100016,0.169115,1
0.0220233,2,0.0254377,0.0381468,0.0230231,11,0.388429,0.437596,8.67726,113.568,119,2.57,353.365,-0.0174407,0.117864424057085,0.251822,984.748,0.315844,0.100178,0.0892016,1
0.0148886,1,-0.252146,0.0249046,0.0107932,21,0.430312,0.440586,5.14491,76.4703,120,3.71,279.06,0.584319,0.165196419730785,0.174124,1227.73,0.268987,0.100062,0.119593,1
0.0275265,1,-0.218243,0.0562778,0.0104216,15,0.223954,0.117385,6.4688,100.87,121,8.77011,1091.88,-0.236935,0.199257287288662,0.548512,2315.32,0.0906348,0.100008,0.339528,1
0.0143435,1,0.292621,0.0459922,0.015792,27,0.355358,0.332596,8.62322,122.873,122,2.27,393.34,0.109083,0.13200605187991,0.198425,943.148,0.307583,0.10037,0.0538945,1
0.010995,2,-0.249749,0.0519501,0.0158864,23,0.300466,0.424162,13.1571,102.494,123,2.62,328.419,-0.316394,0.147650919403412,0.404862,995.424,0.30635,0.100064,0.147931,1
0.0173657,4,0.0956155,0.0450109,0.014525,23,0.298583,0.401739,7.6514,91.4795,124,3.24,299.462,0.185033,0.16261504397589,0.198558,1112.25,0.300644,0.100323,0.076341,1
0.0170619,4,-0.239591,0.0290323,0.0236334,31,0.372125,0.361985,7.12775,48.2594,125,3.13,142.909,0.030429,0.191486623573268,0.196123,1078.34,0.331925,0.100195,0.116385,1
0.0208587,3,0.258501,0.0329211,0.0108068,26,0.448457,0.353531,9.70495,113.761,126,1.74,323.814,0.143681,0.181754331767368,0.199964,813.071,0.344904,0.100076,0.0161955,1
0.00786257,1,0.200504,0.0137394,0.0175817,26,0.426274,0.49193,14.9801,89.9799,127,1.92,293.34,0.219559,0.137400716741112,0.473431,849.182,0.302041,0.100375,0.0233402,1
0.0190298,4,-0.025293,0.0304467,0.0114927,18,0.230343,0.443222,8.81448,73.9879,128,4.27,253.383,-0.0801631,0.114159780257427,0.26609,1268.09,0.286988,0.100187,0.0975406,1
0.0036686,4,-0.165383,0.021306,0.0151515,15,0.314573,0.352042,6.78261,71.9998,129,4.23,249.234,0.0838733,0.122593924183485,0.254686,1303.66,0.283534,0.100049,0.15333,1
0.0146306,2,0.16683,0.0431347,0.0100235,14,0.201172,0.179636,14.6712,75.4543,130,4.98002,458.03,0.0942178,0.119530804074083,0.642891,1510.46,0.161696,0.100056,0.233335,1
0.0013279,1,0.106783,0.0627632,0.0147386,31,0.374948,0.150993,8.52103,38.032,131,2.08,103.005,-0.347016,0.224481546094345,0.11289,876.261,0.363692,0.10041,0.0320252,1
0.0120311,1,-0.220332,0.0768565,0.014533,25,0.157166,0.44246,11.9501,107.721,132,6.10004,619.754,-0.134778,0.0916166930690178,0.577086,1743.47,0.170521,0.100007,0.218176,1
0.014879,4,-0.223834,0.0233788,0.0143604,23,0.235808,0.24526,6.98947,34.3868,133,5.61003,135.724,0.0198621,0.146125874557725,0.292328,1590.75,0.248971,0.100172,0.168655,1
0.0104947,2,-0.265557,0.016168,0.0147303,17,0.23903,0.304547,7.78,80.7083,134,8.11009,556.686,0.478605,0.089827776013139,0.553327,2126.78,0.142391,0.100116,0.269221,1
0.00691138,3,0.13059,0.0269758,0.0114115,24,0.446591,0.436202,8.88343,34.5289,135,1.75,71.0593,-0.129776,0.177073078900483,0.0721269,809.486,0.477815,0.100237,-0.0105103,1
0.0161917,4,-0.0758641,0.0205858,0.0174563,23,0.303326,0.327326,14.1022,56.1755,136,3.08,196.565,0.0109902,0.136841971268305,0.484429,1067.36,0.281084,0.10026,0.100542,1
0.0238727,4,0.227294,0.0118358,0.0101287,24,0.159872,0.309641,12.4639,43.7108,137,8.5701,281.187,0.291651,0.0965518082212438,0.688614,2193.98,0.152592,0.100062,0.247919,1
0.0290733,2,0.239171,0.0629135,0.0202105,20,0.470857,0.240891,14.5383,128.687,138,1.27,383.173,-0.403431,0.239946394362882,0.325161,747.724,0.3298,0.100102,0.0425739,1
0.0106583,1,0.0468659,0.0391662,0.0229069,18,0.343549,0.195436,6.45952,101.033,139,3.7,443.135,0.611772,0.121622336473202,0.232937,1215.73,0.224006,0.100153,0.112783,1
0.0267453,2,0.017145,0.0511947,0.0165549,16,0.477291,0.376115,11.1878,24.581,140,1.34,48.1107,0.533693,0.219041575127371,0.093114,728.501,0.502892,0.100334,0.0127974,1
0.022029,1,-0.0645565,0.0235688,0.0191934,20,0.153745,0.458969,12.1963,119.988,141,11.1202,991.435,0.451635,0.0587019286366285,0.699743,2765.64,0.118795,0.100059,0.268206,1
0.00682281,2,0.206514,0.0737247,0.0230095,9,0.211689,0.162417,12.7946,56.8245,142,2.81,209.504,0.127264,0.134069462525716,0.384465,1032.07,0.266391,0.100117,0.133817,1
0.0109764,2,0.0739171,0.0636629,0.0149764,17,0.373731,0.402804,8.97076,128.845,143,2.07,331.495,0.202921,0.158011730425921,0.13982,887.439,0.382956,0.100436,0.0345719,1
0.0140306,1,-0.0481222,0.0558576,0.0171636,32,0.424398,0.368167,12.0298,33.6232,144,1.55,79.2514,-0.214042,0.164226625327316,0.190544,764.431,0.418147,0.100468,0.0549039,1
0.0203349,2,-0.198948,0.0670003,0.0201777,13,0.274751,0.481065,10.371,35.6953,145,2.52,102.38,0.0831422,0.197206567937101,0.193609,950.92,0.342085,0.100016,0.0976893,1
0.0295951,2,-0.151171,0.0626236,0.0199036,9,0.230599,0.481225,10.1029,84.7408,146,3.24,264.624,-0.0130649,0.117993678313268,0.249828,1095.44,0.314192,0.100015,0.106457,1
0.0212623,3,-0.0756196,0.04579,0.0114441,13,0.366582,0.140502,5.11561,111.756,147,5.10002,754.81,0.0846018,0.158725545922293,0.332882,1671.76,0.145363,0.100081,0.196507,1
0.0156742,1,0.0753117,0.0252813,0.0180917,29,0.236539,0.181386,11.5682,56.0918,148,4.84002,287.324,-0.163557,0.111573688332574,0.534055,1437.27,0.191845,0.100174,0.170843,1
0.0215478,2,0.127332,0.0763219,0.0125122,19,0.378547,0.113172,6.66668,124.299,149,2.94,643.771,-0.682672,0.281660284822237,0.235689,1100.17,0.189873,0.100244,0.150837,1
0.0226509,1,-0.074258,0.0503601,0.0244968,32,0.307763,0.277322,5.95381,63.5214,150,4.51001,283.605,0.15288,0.133893249303059,0.253311,1379.63,0.21989,0.100076,0.132864,1
0.0130042,4,0.174512,0.0558032,0.0238302,8,0.424258,0.133888,8.1157,48.4043,151,2.16,159.603,0.352672,0.226930327878407,0.202289,897.716,0.298145,0.100211,0.0920614,1
0.000197825,4,-0.0168014,0.0477121,0.0184949,11,0.362799,0.29482,9.76051,121.638,152,2.74,450.403,0.11264,0.100235589839198,0.342865,1199.32,0.265585,0.100246,0.110236,1
0.02005,4,-0.152783,0.0451471,0.0211263,29,0.458102,0.383074,12.438,130.088,153,1.83,382.466,-0.427458,0.169429730026396,0.366956,857.083,0.335183,0.100454,0.121067,1
0.016539,1,-0.205266,0.0255224,0.013404,21,0.151991,0.389135,10.1074,98.1349,154,12.1502,850.148,0.121124,0.0637616964649887,0.669707,2941.14,0.113257,0.100015,0.296993,1
0.015345,1,-0.251899,0.0283228,0.0149402,29,0.48274,0.383586,5.68621,25.4232,155,2.74,74.3183,0.291486,0.291796052368423,0.0961643,1024.74,0.336663,0.100321,0.0640006,1
0.0137791,2,-0.23874,0.0515004,0.0204945,19,0.455296,0.406849,14.7833,111.63,156,1.44,274.477,0.549396,0.190650031326184,0.32666,774.468,0.400205,0.100309,0.115431,1
0.020651,1,0.195651,0.00632549,0.0129008,30,0.3465,0.171156,5.28486,22.823,157,4.21,89.476,-0.0759718,0.142129992711271,0.177453,1307.38,0.250265,0.100015,0.0759463,1
0.0170976,4,-0.0375921,0.0325929,0.0235943,13,0.448429,0.454292,12.9804,23.715,158,1.36,42.1867,0.0136776,0.16611249412461,0.144986,716.914,0.554277,0.10051,0.0535764,1
0.0269857,3,-0.15452,0.0519061,0.0207277,20,0.464241,0.103222,14.9542,115.229,159,2.11,572.615,-0.325899,0.217119393213969,0.553521,928.446,0.198159,0.100379,0.181486,1
0.00263287,3,0.273963,0.0378033,0.0101587,13,0.366179,0.243729,8.40074,79.1608,160,2.43,274.648,-0.154687,0.15839319600221,0.231026,936.065,0.283301,0.100195,0.0844223,1
0.0175622,3,0.104853,0.0166068,0.022558,14,0.193405,0.482568,12.3295,25.3433,161,4,74.2847,0.0044696,0.124154438468082,0.366132,1192.02,0.334831,0.100044,0.102727,1
0.0215945,3,-0.0368886,0.0395356,0.0184692,8,0.233826,0.348118,13.9404,34.6152,162,3.1,106.396,-0.0846642,0.129063639976065,0.386624,1060.23,0.319732,0.100179,0.0951899,1
0.0240575,2,-0.27731,0.0107013,0.0195966,16,0.420625,0.175093,13.4621,23.1928,163,1.88,64.0735,-0.112133,0.292042899460766,0.337554,817.327,0.355251,0.100044,0.117798,1
0.00808189,4,-0.0715122,0.0786159,0.016235,8,0.371903,0.124815,11.2585,119.171,164,2.6,603.134,-0.542002,0.166393299220162,0.452798,1037.98,0.194048,0.100111,0.201469,1
0.00314833,1,0.136193,0.0177062,0.013212,15,0.468988,0.263471,11.9616,121.763,165,2.8,643.663,0.397981,0.128302752335437,0.579472,1059.99,0.186201,0.100336,0.099667,1
0.0129026,4,0.269056,0.0155261,0.0152219,30,0.19055,0.392775,11.8001,82.5412,166,6.72006,497.391,0.157236,0.099816707604058,0.64986,1819.23,0.162862,0.100041,0.220615,1
0.0282277,3,-0.00985784,0.0442364,0.0164677,22,0.271021,0.496657,9.2904,24.1542,167,3.01,67.5152,0.153972,0.145653540595625,0.183373,1188.38,0.351247,0.100081,0.0467361,1
0.00847595,3,-0.0444094,0.00839195,0.0158163,22,0.201226,0.414745,6.8811,112.674,168,15.0903,1294.37,0.392298,0.0464149258185736,0.670039,3647.98,0.0854287,0.100039,0.313235,1
0.00310212,1,0.189529,0.0627623,0.0157945,23,0.224736,0.184314,14.5209,110.753,169,3.75,589.233,0.159687,0.14369984183795,0.590749,1253.4,0.184707,0.100172,0.208746,1
0.0279486,1,-0.171666,0.0256773,0.0205336,25,0.476959,0.344531,8.42392,64.8828,170,2.08,159.867,0.443477,0.199819240296062,0.180961,893.082,0.399556,0.100355,0.0876511,1
0.0102816,3,0.160073,0.0704398,0.0162227,27,0.269515,0.159383,6.8001,102.443,171,4.18,547.737,-0.164447,0.190056213155028,0.320086,1317.5,0.18373,0.100138,0.161322,1
0.00625419,4,-0.160801,0.0487289,0.010479,13,0.372251,0.333481,5.30719,97.4576,172,3.86,349.94,-0.283037,0.140221463474114,0.166997,1262.33,0.273651,0.100163,0.116186,1
