X,Y,Z,r,absv
0.779097,-0.297234,-0.484001,0.016,0.142603
0.771533,-0.285832,-0.483424,0.016,0.142603
0.783877,-0.284793,-0.483977,0.016,0.142603
0.833121,-0.297138,-0.484005,0.016,0.119323
0.825632,-0.285687,-0.483422,0.016,0.119323
0.837984,-0.284729,-0.483934,0.016,0.119323
0.887077,-0.297172,-0.483999,0.016,0.132626
0.879577,-0.285727,-0.483439,0.016,0.132626
0.891929,-0.284758,-0.483947,0.016,0.132626
0.94279,-0.296506,-0.4836,0.016,0.0700464
0.934804,-0.285384,-0.483295,0.016,0.0700464
0.947095,-0.283899,-0.484004,0.016,0.0700464
-0.922044,-0.250159,-0.483995,0.016,0.0871892
-0.929318,-0.238555,-0.483958,0.016,0.0871892
-0.916938,-0.237847,-0.484013,0.016,0.0871892
-0.867978,-0.250449,-0.484037,0.016,0.153372
-0.875548,-0.239048,-0.483529,0.016,0.153372
-0.8632,-0.238007,-0.483981,0.016,0.153372
-0.813975,-0.25042,-0.484008,0.016,0.129373
-0.821537,-0.239014,-0.483482,0.016,0.129373
-0.80919,-0.237981,-0.48397,0.016,0.129373
-0.759973,-0.250385,-0.484006,0.016,0.122247
-0.767502,-0.238956,-0.483479,0.016,0.122247
-0.755151,-0.23796,-0.483961,0.016,0.122247
-0.70596,-0.250371,-0.484007,0.016,0.11953
-0.713477,-0.238936,-0.483479,0.016,0.11953
-0.701126,-0.237951,-0.483956,0.016,0.11953
-0.652018,-0.250342,-0.484006,0.016,0.142757
-0.659493,-0.23888,-0.483471,0.016,0.142757
-0.647137,-0.23794,-0.483929,0.016,0.142757
-0.597853,-0.250359,-0.484003,0.016,0.115256
-0.605367,-0.238923,-0.483435,0.016,0.115256
-0.593016,-0.23794,-0.483934,0.016,0.115256
-0.543996,-0.250424,-0.484005,0.016,0.142434
-0.551556,-0.239017,-0.483476,0.016,0.142434
-0.53921,-0.237985,-0.483986,0.016,0.142434
-0.489987,-0.250368,-0.484008,0.016,0.126382
-0.497501,-0.23893,-0.483485,0.016,0.126382
-0.485148,-0.237949,-0.483935,0.016,0.126382
-0.435881,-0.250365,-0.483997,0.016,0.120231
-0.443393,-0.238928,-0.483425,0.016,0.120231
-0.431043,-0.237946,-0.483933,0.016,0.120231
-0.381962,-0.250364,-0.484008,0.016,0.118071
-0.389472,-0.238924,-0.48348,0.016,0.118071
-0.377119,-0.237947,-0.483949,0.016,0.118071
-0.328004,-0.250376,-0.484002,0.016,0.13333
-0.335508,-0.238932,-0.48347,0.016,0.13333
-0.323156,-0.237961,-0.483959,0.016,0.13333
-0.273972,-0.250421,-0.484005,0.016,0.129409
-0.281531,-0.239013,-0.483476,0.016,0.129409
-0.269185,-0.237982,-0.483977,0.016,0.129409
-0.220005,-0.250338,-0.484005,0.016,0.144564
-0.227487,-0.23888,-0.483472,0.016,0.144564
-0.215132,-0.237933,-0.483934,0.016,0.144564
-0.165854,-0.250375,-0.484006,0.016,0.119434
-0.173391,-0.238955,-0.483435,0.016,0.119434
-0.161043,-0.237946,-0.483937,0.016,0.119434
-0.111988,-0.250429,-0.484004,0.016,0.130609
-0.119545,-0.239019,-0.483475,0.016,0.130609
-0.107198,-0.237992,-0.483972,0.016,0.130609
-0.0579906,-0.250368,-0.484003,0.016,0.126425
-0.0654409,-0.23889,-0.483441,0.016,0.126425
-0.0530847,-0.237976,-0.483938,0.016,0.126425
-0.00385067,-0.250369,-0.484003,0.016,0.117767
-0.0113838,-0.238946,-0.483431,0.016,0.117767
0.000965,-0.237942,-0.483938,0.016,0.117767
0.050009,-0.250422,-0.484004,0.016,0.128221
0.0424506,-0.239013,-0.483478,0.016,0.128221
0.0547981,-0.237984,-0.483968,0.016,0.128221
0.103995,-0.250364,-0.484001,0.016,0.129687
0.0964949,-0.238918,-0.483471,0.016,0.129687
0.108847,-0.23795,-0.483967,0.016,0.129687
0.158031,-0.250414,-0.484005,0.016,0.125155
0.150465,-0.239011,-0.483481,0.016,0.125155
0.162811,-0.237973,-0.483979,0.016,0.125155
0.212008,-0.250376,-0.484007,0.016,0.127935
0.204493,-0.23894,-0.483475,0.016,0.127935
0.216845,-0.237957,-0.483955,0.016,0.127935
0.266001,-0.250371,-0.484001,0.016,0.129954
0.258493,-0.23893,-0.483468,0.016,0.129954
0.270845,-0.237954,-0.483966,0.016,0.129954
0.319998,-0.250374,-0.484004,0.016,0.133952
0.31249,-0.238932,-0.483469,0.016,0.133952
0.324842,-0.237957,-0.483963,0.016,0.133952
0.373985,-0.250357,-0.484007,0.016,0.122931
0.366528,-0.238883,-0.483455,0.016,0.122931
0.378885,-0.237962,-0.483913,0.016,0.122931
0.428152,-0.250368,-0.484002,0.016,0.118545
0.420635,-0.238934,-0.483429,0.016,0.118545
0.432985,-0.237947,-0.483939,0.016,0.118545
0.482002,-0.250394,-0.484004,0.016,0.138855
0.474473,-0.238966,-0.483476,0.016,0.138855
0.486823,-0.237968,-0.483978,0.016,0.138855
0.536035,-0.250395,-0.484006,0.016,0.124361
0.528489,-0.238978,-0.483481,0.016,0.124361
0.540837,-0.237962,-0.483968,0.016,0.124361
0.589988,-0.250361,-0.484002,0.016,0.131888
0.582481,-0.238919,-0.483474,0.016,0.131888
0.594833,-0.237945,-0.483952,0.016,0.131888
0.64401,-0.250408,-0.484003,0.016,0.119372
0.636494,-0.238972,-0.483465,0.016,0.119372
0.648845,-0.237988,-0.48394,0.016,0.119372
0.698143,-0.250358,-0.483999,0.016,0.116906
0.690639,-0.238916,-0.483425,0.016,0.116906
0.70299,-0.237943,-0.483937,0.016,0.116906
0.751993,-0.25039,-0.484005,0.016,0.138597
0.744461,-0.238965,-0.483476,0.016,0.138597
0.75681,-0.237963,-0.483973,0.016,0.138597
0.80603,-0.250377,-0.484003,0.016,0.115458
0.798553,-0.238916,-0.483454,0.016,0.115458
0.810908,-0.237974,-0.483936,0.016,0.115458
0.86012,-0.250371,-0.484,0.016,0.120289
0.852604,-0.238936,-0.483428,0.016,0.120289
0.864954,-0.23795,-0.483933,0.016,0.120289
0.914608,-0.250212,-0.484004,0.016,0.0651913
0.907781,-0.238391,-0.482908,0.016,0.0651913
0.920139,-0.238086,-0.48387,0.016,0.0651913
-0.950294,-0.203153,-0.483939,0.016,0.129545
-0.957139,-0.191293,-0.483686,0.016,0.129545
-0.944746,-0.191034,-0.484019,0.016,0.129545
-0.894797,-0.203637,-0.48404,0.016,0.0964846
-0.902392,-0.192254,-0.483495,0.016,0.0964846
-0.890044,-0.191186,-0.483875,0.016,0.0964846
-0.840995,-0.203628,-0.483998,0.016,0.133068
-0.84849,-0.192179,-0.483444,0.016,0.133068
-0.836138,-0.191217,-0.483952,0.016,0.133068
-0.787011,-0.203618,-0.484,0.016,0.134055
-0.794522,-0.192178,-0.48347,0.016,0.134055
-0.782171,-0.191199,-0.48398,0.016,0.134055
-0.732956,-0.20364,-0.484,0.016,0.133415
-0.74048,-0.192209,-0.483446,0.016,0.133415
-0.728131,-0.191216,-0.483968,0.016,0.133415
-0.678904,-0.203619,-0.484008,0.016,0.119613
-0.686421,-0.192185,-0.483436,0.016,0.119613
-0.674071,-0.191197,-0.483952,0.016,0.119613
-0.624949,-0.203653,-0.484002,0.016,0.134445
-0.632471,-0.192221,-0.483446,0.016,0.134445
-0.620121,-0.191229,-0.483967,0.016,0.134445
-0.570997,-0.20359,-0.483998,0.016,0.123035
-0.57848,-0.192133,-0.483458,0.016,0.123035
-0.566125,-0.191184,-0.483929,0.016,0.123035
-0.516952,-0.203599,-0.484006,0.016,0.120852
-0.52445,-0.192152,-0.483455,0.016,0.120852
-0.512097,-0.191187,-0.483949,0.016,0.120852
-0.462884,-0.203634,-0.484004,0.016,0.119224
-0.470401,-0.1922,-0.483442,0.016,0.119224
-0.45805,-0.191214,-0.483945,0.016,0.119224
-0.408974,-0.203583,-0.484002,0.016,0.119153
-0.416453,-0.192123,-0.483462,0.016,0.119153
-0.404098,-0.191179,-0.483925,0.016,0.119153
-0.354982,-0.203592,-0.484006,0.016,0.122588
-0.362499,-0.192156,-0.483487,0.016,0.122588
-0.350148,-0.191171,-0.483965,0.016,0.122588
-0.300965,-0.203671,-0.483997,0.016,0.136244
-0.308513,-0.192257,-0.483451,0.016,0.136244
-0.296166,-0.191237,-0.483976,0.016,0.136244
-0.246948,-0.203643,-0.484002,0.016,0.135614
-0.254468,-0.192211,-0.483427,0.016,0.135614
-0.242119,-0.19122,-0.483961,0.016,0.135614
-0.192901,-0.203644,-0.484003,0.016,0.11772
-0.200444,-0.192226,-0.48346,0.016,0.11772
-0.188095,-0.191213,-0.483947,0.016,0.11772
-0.138961,-0.203666,-0.484001,0.016,0.134427
-0.146518,-0.192258,-0.48346,0.016,0.134427
-0.134172,-0.191228,-0.483964,0.016,0.134427
-0.0848893,-0.20364,-0.484005,0.016,0.129171
-0.092415,-0.192213,-0.483424,0.016,0.129171
-0.0800667,-0.191215,-0.483956,0.016,0.129171
-0.0309373,-0.203645,-0.484002,0.016,0.13201
-0.038448,-0.192207,-0.483443,0.016,0.13201
-0.0260975,-0.191227,-0.483957,0.016,0.13201
0.0230343,-0.203589,-0.484,0.016,0.119921
0.0155651,-0.192122,-0.483453,0.016,0.119921
0.0279208,-0.191189,-0.483926,0.016,0.119921
0.0769969,-0.203618,-0.484001,0.016,0.132063
0.0694805,-0.192182,-0.48347,0.016,0.132063
0.0818311,-0.191197,-0.483974,0.016,0.132063
0.131024,-0.203634,-0.483999,0.016,0.134686
0.123505,-0.192201,-0.483453,0.016,0.134686
0.135855,-0.191212,-0.48396,0.016,0.134686
0.185037,-0.203619,-0.484,0.016,0.128258
0.177524,-0.192182,-0.483454,0.016,0.128258
0.189875,-0.1912,-0.483954,0.016,0.128258
0.239042,-0.203612,-0.484003,0.016,0.12485
0.231527,-0.192175,-0.483463,0.016,0.12485
0.243878,-0.191192,-0.483951,0.016,0.12485
0.293035,-0.203606,-0.484004,0.016,0.120934
0.285537,-0.192159,-0.483456,0.016,0.120934
0.297891,-0.191194,-0.483938,0.016,0.120934
0.347037,-0.203652,-0.484003,0.016,0.13941
0.339501,-0.19223,-0.483443,0.016,0.13941
0.351848,-0.191223,-0.483981,0.016,0.13941
0.401057,-0.203651,-0.484005,0.016,0.134689
0.393495,-0.192246,-0.483465,0.016,0.134689
0.405841,-0.191211,-0.483971,0.016,0.134689
0.455026,-0.203611,-0.483997,0.016,0.129081
0.447517,-0.19217,-0.483455,0.016,0.129081
0.459868,-0.191193,-0.483946,0.016,0.129081
0.509049,-0.203613,-0.484004,0.016,0.122655
0.501535,-0.192176,-0.483462,0.016,0.122655
0.513887,-0.191194,-0.483951,0.016,0.122655
0.563041,-0.203617,-0.484003,0.016,0.124345
0.555526,-0.19218,-0.483463,0.016,0.124345
0.567878,-0.191197,-0.483942,0.016,0.124345
0.617052,-0.203696,-0.484002,0.016,0.146258
0.609495,-0.192289,-0.48343,0.016,0.146258
0.62184,-0.191257,-0.483968,0.016,0.146258
0.671071,-0.203675,-0.484006,0.016,0.123708
0.663476,-0.192291,-0.483472,0.016,0.123708
0.67582,-0.191222,-0.483961,0.016,0.123708
0.725029,-0.203636,-0.484001,0.016,0.124664
0.717509,-0.192203,-0.483454,0.016,0.124664
0.72986,-0.191214,-0.48394,0.016,0.124664
0.77905,-0.203648,-0.484002,0.016,0.130885
0.771515,-0.192226,-0.483447,0.016,0.130885
0.783862,-0.191219,-0.483978,0.016,0.130885
0.833057,-0.203642,-0.484001,0.016,0.133778
0.825558,-0.192197,-0.483435,0.016,0.133778
0.837909,-0.191228,-0.483964,0.016,0.133778
0.887049,-0.203669,-0.483997,0.016,0.121502
0.879486,-0.192263,-0.483465,0.016,0.121502
0.891833,-0.191229,-0.483961,0.016,0.121502
0.942747,-0.202959,-0.483612,0.016,0.0682242
0.934762,-0.191836,-0.483324,0.016,0.0682242
0.947054,-0.190352,-0.484004,0.016,0.0682242
-0.922046,-0.156661,-0.483989,0.016,0.0883548
-0.929312,-0.145052,-0.483912,0.016,0.0883548
-0.916932,-0.144353,-0.484015,0.016,0.0883548
-0.867966,-0.156813,-0.484026,0.016,0.16357
-0.875404,-0.145326,-0.483475,0.016,0.16357
-0.863046,-0.144426,-0.483946,0.016,0.16357
-0.813919,-0.15691,-0.484001,0.016,0.138487
-0.821477,-0.145503,-0.483429,0.016,0.138487
-0.809132,-0.144471,-0.483975,0.016,0.138487
-0.759949,-0.156847,-0.484008,0.016,0.124095
-0.767469,-0.145413,-0.483465,0.016,0.124095
-0.755118,-0.144425,-0.483957,0.016,0.124095
-0.70594,-0.156849,-0.484006,0.016,0.120103
-0.713471,-0.145423,-0.483472,0.016,0.120103
-0.701121,-0.144423,-0.483951,0.016,0.120103
-0.652003,-0.156806,-0.484006,0.016,0.111013
-0.659472,-0.14534,-0.483469,0.016,0.111013
-0.647115,-0.144407,-0.483901,0.016,0.111013
-0.597974,-0.156825,-0.484006,0.016,0.116849
-0.60539,-0.145326,-0.483438,0.016,0.116849
-0.59303,-0.144448,-0.483915,0.016,0.116849
-0.543859,-0.156839,-0.484005,0.016,0.116907
-0.551399,-0.14542,-0.483447,0.016,0.116907
-0.53905,-0.144409,-0.483943,0.016,0.116907
-0.489998,-0.15683,-0.484007,0.016,0.130144
-0.497534,-0.145406,-0.483494,0.016,0.130144
-0.485183,-0.144402,-0.483964,0.016,0.130144
-0.435961,-0.156797,-0.484012,0.016,0.127176
-0.443414,-0.14532,-0.483463,0.016,0.127176
-0.431056,-0.144404,-0.48392,0.016,0.127176
-0.381904,-0.156849,-0.484004,0.016,0.129472
-0.389456,-0.145437,-0.483447,0.016,0.129472
-0.377109,-0.144413,-0.483958,0.016,0.129472
-0.327926,-0.156849,-0.48401,0.016,0.116588
-0.335459,-0.145424,-0.483473,0.016,0.116588
-0.323109,-0.144422,-0.483947,0.016,0.116588
-0.273957,-0.156848,-0.484002,0.016,0.126645
-0.28148,-0.145416,-0.483466,0.016,0.126645
-0.26913,-0.144425,-0.483955,0.016,0.126645
-0.219983,-0.156818,-0.484005,0.016,0.120285
-0.227482,-0.145371,-0.483472,0.016,0.120285
-0.215129,-0.144405,-0.483953,0.016,0.120285
-0.165927,-0.15685,-0.484012,0.016,0.115842
-0.173468,-0.145431,-0.483474,0.016,0.115842
-0.161119,-0.14442,-0.483956,0.016,0.115842
-0.111969,-0.156891,-0.484002,0.016,0.135788
-0.119515,-0.145475,-0.48346,0.016,0.135788
-0.107167,-0.144458,-0.483977,0.016,0.135788
-0.0579845,-0.15684,-0.484008,0.016,0.126445
-0.0654983,-0.145403,-0.483477,0.016,0.126445
-0.0531467,-0.144421,-0.483963,0.016,0.126445
-0.0039858,-0.156833,-0.484006,0.016,0.120498
-0.0114258,-0.14535,-0.483436,0.016,0.120498
0.000931757,-0.144446,-0.483919,0.016,0.120498
0.0501142,-0.156901,-0.484004,0.016,0.123498
0.0425355,-0.145508,-0.483438,0.016,0.123498
0.054879,-0.144454,-0.483974,0.016,0.123498
0.104032,-0.156818,-0.484004,0.016,0.113137
0.0965406,-0.145366,-0.483458,0.016,0.113137
0.108895,-0.144409,-0.48391,0.016,0.113137
0.158075,-0.156892,-0.484004,0.016,0.127505
0.150516,-0.145485,-0.483456,0.016,0.127505
0.162863,-0.144453,-0.48396,0.016,0.127505
0.211992,-0.15686,-0.484001,0.016,0.132164
0.204486,-0.145418,-0.483454,0.016,0.132164
0.216839,-0.144445,-0.483923,0.016,0.132164
0.26603,-0.156824,-0.484008,0.016,0.117576
0.258584,-0.145344,-0.483441,0.016,0.117576
0.270942,-0.144435,-0.483903,0.016,0.117576
0.320112,-0.156851,-0.484005,0.016,0.120735
0.312566,-0.145436,-0.483455,0.016,0.120735
0.324914,-0.144418,-0.483966,0.016,0.120735
0.373965,-0.156817,-0.484,0.016,0.125919
0.366487,-0.145356,-0.483476,0.016,0.125919
0.378842,-0.144413,-0.483952,0.016,0.125919
0.428042,-0.156832,-0.484007,0.016,0.115475
0.420539,-0.145388,-0.483461,0.016,0.115475
0.432893,-0.144419,-0.483912,0.016,0.115475
0.482018,-0.156834,-0.484005,0.016,0.119697
0.474518,-0.145388,-0.483462,0.016,0.119697
0.486872,-0.144422,-0.483915,0.016,0.119697
0.536028,-0.156907,-0.484004,0.016,0.137833
0.528462,-0.145505,-0.483458,0.016,0.137833
0.540808,-0.144466,-0.483984,0.016,0.137833
0.590043,-0.15685,-0.484006,0.016,0.126683
0.582514,-0.145423,-0.483475,0.016,0.126683
0.594864,-0.144424,-0.483955,0.016,0.126683
0.643944,-0.156886,-0.484002,0.016,0.142262
0.636427,-0.14545,-0.483473,0.016,0.142262
0.648777,-0.144465,-0.483979,0.016,0.142262
0.698031,-0.156841,-0.484004,0.016,0.11897
0.690583,-0.145362,-0.483432,0.016,0.11897
0.70294,-0.14445,-0.483912,0.016,0.11897
0.75213,-0.156895,-0.484002,0.016,0.121885
0.744557,-0.145498,-0.483442,0.016,0.121885
0.756902,-0.14445,-0.483963,0.016,0.121885
0.805999,-0.156861,-0.484003,0.016,0.13469
0.798487,-0.145422,-0.483463,0.016,0.13469
0.810838,-0.144443,-0.483971,0.016,0.13469
0.860027,-0.156835,-0.484006,0.016,0.122399
0.852585,-0.145353,-0.48343,0.016,0.122399
0.864942,-0.144447,-0.483921,0.016,0.122399
0.914729,-0.156609,-0.484004,0.016,0.0696139
0.907874,-0.144803,-0.482908,0.016,0.0696139
0.920225,-0.144467,-0.483962,0.016,0.0696139
-0.95026,-0.109613,-0.48395,0.016,0.14496
-0.957105,-0.0977539,-0.48369,0.016,0.14496
-0.944712,-0.0974953,-0.484018,0.016,0.14496
-0.894801,-0.110045,-0.484043,0.016,0.093902
-0.902336,-0.0986208,-0.483502,0.016,0.093902
-0.889982,-0.0976191,-0.483886,0.016,0.093902
-0.841019,-0.110067,-0.484,0.016,0.132257
-0.848508,-0.0986133,-0.483459,0.016,0.132257
-0.836155,-0.0976579,-0.483949,0.016,0.132257
-0.787038,-0.110004,-0.484005,0.016,0.120782
-0.794444,-0.0984969,-0.483477,0.016,0.120782
-0.782082,-0.0976319,-0.48391,0.016,0.120782
-0.732961,-0.110073,-0.484002,0.016,0.121186
-0.740479,-0.0986376,-0.483473,0.016,0.121186
-0.728127,-0.0976526,-0.48395,0.016,0.121186
-0.679038,-0.110036,-0.483998,0.016,0.126638
-0.686528,-0.0985824,-0.483484,0.016,0.126638
-0.674174,-0.0976278,-0.483941,0.016,0.126638
-0.625033,-0.110025,-0.484005,0.016,0.134403
-0.632422,-0.098508,-0.483443,0.016,0.134403
-0.62006,-0.0976594,-0.483917,0.016,0.134403
-0.570979,-0.110082,-0.484003,0.016,0.135596
-0.578509,-0.098655,-0.48347,0.016,0.135596
-0.566159,-0.0976562,-0.483956,0.016,0.135596
-0.517033,-0.110017,-0.484006,0.016,0.123179
-0.524546,-0.0985771,-0.483516,0.016,0.123179
-0.512192,-0.0976,-0.48393,0.016,0.123179
-0.462984,-0.110039,-0.484003,0.016,0.12423
-0.470493,-0.098599,-0.48347,0.016,0.12423
-0.458141,-0.0976224,-0.483947,0.016,0.12423
-0.408996,-0.110038,-0.484005,0.016,0.118993
-0.416475,-0.0985778,-0.483473,0.016,0.118993
-0.404119,-0.0976344,-0.483927,0.016,0.118993
-0.355062,-0.110013,-0.484001,0.016,0.125176
-0.362459,-0.0985003,-0.48347,0.016,0.125176
-0.350097,-0.097645,-0.483908,0.016,0.125176
-0.300991,-0.110065,-0.483996,0.016,0.12579
-0.308498,-0.0986222,-0.48347,0.016,0.12579
-0.296145,-0.0976488,-0.483949,0.016,0.12579
-0.247051,-0.110054,-0.484001,0.016,0.133448
-0.25456,-0.0986114,-0.483492,0.016,0.133448
-0.242207,-0.0976373,-0.483956,0.016,0.133448
-0.19308,-0.109998,-0.483997,0.016,0.1177
-0.20046,-0.0984731,-0.483475,0.016,0.1177
-0.188096,-0.0976371,-0.483916,0.016,0.1177
-0.13899,-0.110052,-0.484001,0.016,0.121372
-0.146492,-0.0986069,-0.483481,0.016,0.121372
-0.134139,-0.0976382,-0.483943,0.016,0.121372
-0.0850527,-0.110068,-0.484002,0.016,0.131643
-0.0925601,-0.0986253,-0.483484,0.016,0.131643
-0.0802072,-0.0976518,-0.483952,0.016,0.131643
-0.0310329,-0.110089,-0.484001,0.016,0.134358
-0.0385305,-0.0986411,-0.483453,0.016,0.134358
-0.0261786,-0.097676,-0.483963,0.016,0.134358
0.0229982,-0.110047,-0.483999,0.016,0.130121
0.0155201,-0.098586,-0.483458,0.016,0.130121
0.0278747,-0.0976427,-0.483942,0.016,0.130121
0.0769659,-0.110011,-0.484002,0.016,0.119131
0.0695645,-0.0985003,-0.483469,0.016,0.119131
0.0819268,-0.0976408,-0.483912,0.016,0.119131
0.13102,-0.110123,-0.483999,0.016,0.132993
0.123476,-0.0987055,-0.483467,0.016,0.132993
0.135824,-0.0976912,-0.483972,0.016,0.132993
0.184957,-0.110061,-0.484,0.016,0.13386
0.177449,-0.098619,-0.483483,0.016,0.13386
0.189802,-0.0976448,-0.483949,0.016,0.13386
0.239002,-0.110032,-0.484006,0.016,0.117101
0.231582,-0.0985353,-0.483436,0.016,0.117101
0.243941,-0.0976533,-0.483919,0.016,0.117101
0.293061,-0.110113,-0.483997,0.016,0.13325
0.285548,-0.0986765,-0.483434,0.016,0.13325
0.297898,-0.0976935,-0.483972,0.016,0.13325
0.346949,-0.110041,-0.483999,0.016,0.127846
0.339463,-0.098585,-0.483483,0.016,0.127846
0.351818,-0.0976347,-0.483935,0.016,0.127846
0.400973,-0.11008,-0.484,0.016,0.134121
0.393463,-0.0986394,-0.483473,0.016,0.134121
0.405815,-0.0976622,-0.483944,0.016,0.134121
0.454988,-0.110056,-0.484005,0.016,0.120809
0.447479,-0.0986154,-0.483491,0.016,0.120809
0.459832,-0.0976397,-0.483936,0.016,0.120809
0.508954,-0.11002,-0.484001,0.016,0.117534
0.501551,-0.0985103,-0.483465,0.016,0.117534
0.513913,-0.0976488,-0.483907,0.016,0.117534
0.563055,-0.110047,-0.484001,0.016,0.120394
0.555487,-0.0986435,-0.483496,0.016,0.120394
0.567835,-0.0976053,-0.483972,0.016,0.120394
0.616933,-0.110073,-0.484002,0.016,0.123655
0.60942,-0.0986345,-0.483483,0.016,0.123655
0.621773,-0.0976552,-0.48392,0.016,0.123655
0.670984,-0.110047,-0.484,0.016,0.122324
0.663558,-0.0985543,-0.483423,0.016,0.122324
0.675916,-0.0976652,-0.483925,0.016,0.122324
0.72507,-0.110086,-0.484003,0.016,0.126053
0.717562,-0.0986456,-0.483445,0.016,0.126053
0.729913,-0.0976687,-0.483958,0.016,0.126053
0.778992,-0.110055,-0.484008,0.016,0.124325
0.771432,-0.0986456,-0.483513,0.016,0.124325
0.783781,-0.0976169,-0.483957,0.016,0.124325
0.833035,-0.110029,-0.484006,0.016,0.117478
0.825518,-0.0985929,-0.48348,0.016,0.117478
0.83787,-0.0976093,-0.483939,0.016,0.117478
0.887011,-0.110043,-0.484003,0.016,0.129955
0.879485,-0.0986127,-0.483493,0.016,0.129955
0.891836,-0.0976187,-0.483951,0.016,0.129955
0.942723,-0.109434,-0.483617,0.016,0.0674184
0.934731,-0.0983159,-0.483334,0.016,0.0674184
0.947023,-0.0968247,-0.484004,0.016,0.0674184
-0.921911,-0.0631523,-0.483982,0.016,0.0931358
-0.929267,-0.0516059,-0.483625,0.016,0.0931358
-0.916899,-0.0508024,-0.48401,0.016,0.0931358
-0.867952,-0.0633551,-0.484026,0.016,0.163836
-0.875501,-0.051941,-0.483486,0.016,0.163836
-0.863152,-0.0509214,-0.483961,0.016,0.163836
-0.813957,-0.0632828,-0.484003,0.016,0.120711
-0.821382,-0.0517892,-0.483434,0.016,0.120711
-0.809023,-0.0509017,-0.483912,0.016,0.120711
-0.759936,-0.0632943,-0.484004,0.016,0.119779
-0.767414,-0.0518346,-0.483439,0.016,0.119779
-0.75506,-0.0508902,-0.483944,0.016,0.119779
-0.705979,-0.0632821,-0.483998,0.016,0.121839
-0.713483,-0.0518381,-0.483461,0.016,0.121839
-0.701129,-0.0508679,-0.483919,0.016,0.121839
-0.651929,-0.0633012,-0.484006,0.016,0.119147
-0.659448,-0.0518675,-0.483457,0.016,0.119147
-0.647096,-0.0508803,-0.483932,0.016,0.119147
-0.597948,-0.0632598,-0.484005,0.016,0.117742
-0.605426,-0.0517992,-0.48346,0.016,0.117742
-0.593071,-0.0508564,-0.483923,0.016,0.117742
-0.544028,-0.0632675,-0.483997,0.016,0.119754
-0.551415,-0.0517487,-0.483437,0.016,0.119754
-0.539052,-0.0509034,-0.483901,0.016,0.119754
-0.489931,-0.0633351,-0.484,0.016,0.130358
-0.497455,-0.0519056,-0.483441,0.016,0.130358
-0.485106,-0.0509111,-0.483959,0.016,0.130358
-0.43597,-0.0632981,-0.484005,0.016,0.120047
-0.443495,-0.0518679,-0.483463,0.016,0.120047
-0.431143,-0.0508751,-0.483921,0.016,0.120047
-0.381964,-0.0632794,-0.484002,0.016,0.117735
-0.38937,-0.0517738,-0.483429,0.016,0.117735
-0.37701,-0.0509063,-0.48392,0.016,0.117735
-0.327934,-0.063287,-0.484003,0.016,0.11875
-0.335409,-0.0518249,-0.483443,0.016,0.11875
-0.323054,-0.0508847,-0.483928,0.016,0.11875
-0.273982,-0.0632924,-0.484,0.016,0.125885
-0.28149,-0.0518514,-0.483461,0.016,0.125885
-0.269137,-0.0508762,-0.483922,0.016,0.125885
-0.219953,-0.0633091,-0.484007,0.016,0.119188
-0.227474,-0.0518764,-0.483463,0.016,0.119188
-0.215122,-0.0508874,-0.483935,0.016,0.119188
-0.166001,-0.0632958,-0.484002,0.016,0.132753
-0.173477,-0.0518344,-0.483449,0.016,0.132753
-0.161122,-0.0508929,-0.483934,0.016,0.132753
-0.111988,-0.0632675,-0.484003,0.016,0.11595
-0.119406,-0.0517687,-0.483445,0.016,0.11595
-0.107046,-0.0508901,-0.483899,0.016,0.11595
-0.0579234,-0.0633529,-0.484002,0.016,0.135232
-0.0654711,-0.0519389,-0.483444,0.016,0.135232
-0.0531245,-0.0509187,-0.483975,0.016,0.135232
-0.00393444,-0.063297,-0.484006,0.016,0.11817
-0.0114614,-0.0518683,-0.483468,0.016,0.11817
0.000890052,-0.0508729,-0.483929,0.016,0.11817
0.0500342,-0.0632791,-0.484005,0.016,0.11629
0.0426084,-0.0517857,-0.483439,0.016,0.11629
